PuzzleId,FEN,Moves,Rating,Themes,SAN
04bfk,r4k2/1p4p1/p4p2/1PP1p1n1/P1PpP3/B7/5R1P/1K6 b - - 3 29,g5e4 c5c6 f8f7 c6b7 a8b8 b5a6,1228,advancedpawn advantage capturingdefender discoveredattack endgame long,Nxe4 c6+ Kf7 cxb7 Rb8 bxa6
049tF,2rr2k1/5ppp/8/4Pb2/1Rp2P2/p1P1QBP1/R4K1P/3q4 b - - 2 32,d1b3 b4b3 c4b3 a2a3,1233,advantage capturingdefender master mastervsmaster middlegame short,Qb3 Rxb3 cxb3 Rxa3
08IyL,r4rk1/1p3pp1/p3p2p/2qp4/2P1n3/5N2/PP2QPPP/R3R1K1 b - - 2 16,c5c4 e2c4 d5c4 e1e4,1237,advantage capturingdefender discoveredattack middlegame short,Qxc4 Qxc4 dxc4 Rxe4
03f5q,3r1r2/pQ1n2k1/1p4p1/4p2p/1P6/5NP1/P1qR2K1/5R2 b - - 2 31,c2c8 b7c8 d8c8 d2d7,1241,advantage capturingdefender middlegame short,Qc8 Qxc8 Rxc8 Rxd7+
0QCQC,3r2k1/5ppp/p2rp3/1p1p4/2q1n3/1NPQ2P1/PP3PKP/3RR3 b - - 5 27,e4c5 d3c4 b5c4 b3c5,1243,advantage capturingdefender master middlegame short,Nc5 Qxc4 bxc4 Nxc5
0ED2b,6r1/4br1k/P1Qp2q1/7p/2P1p2P/5NP1/3N1P1K/5R2 w - - 0 34,c6e4 g6e4 d2e4 f7f3,1244,advantage capturingdefender middlegame short,Qxe4 Qxe4 Nxe4 Rxf3
0GMX9,2r2rk1/p4pp1/1p3q2/3p1P2/3Pb1Qp/1PB4P/P4RP1/2R3K1 w - - 1 27,f2f1 c8c3 c1c3 f6d4 f1f2 d4c3,1247,attraction capturingdefender crushing fork long middlegame,Rff1 Rxc3 Rxc3 Qxd4+ Rf2 Qxc3
01q7V,2r3k1/p4ppp/R1B1b3/2P5/4p3/2b1P3/4KPPP/7R w - - 6 26,h1c1 e6c4 e2d1 c4a6 c1c3 c8c6,1252,advantage capturingdefender endgame fork long,Rc1 Bc4+ Kd1 Bxa6 Rxc3 Rxc6
0fWX8,3k2q1/pbpB1p2/1p2pP1p/3pN3/PPnP1P2/2P2Q2/5K1P/8 w - - 11 33,d7c6 c4e5 f4e5 b7c6,1257,capturingdefender crushing endgame short,Bc6 Nxe5 fxe5 Bxc6
0PN3d,3r1rk1/pbq1ppbp/1pn3p1/3nN1B1/3P4/P2B4/1PQN1PPP/3RR1K1 b - - 1 15,c6d4 c2c7 d5c7 g5e7,1258,advantage capturingdefender middlegame short,Nxd4 Qxc7 Nxc7 Bxe7
09OO6,4rrk1/p1q1b1pp/4b3/Np1n1p2/1Ppp1P2/P2P1QNP/2PB2P1/R3R1K1 b - - 1 20,e7d6 e1e6 e8e6 f3d5,1258,advantage capturingdefender middlegame pin short,Bd6 Rxe6 Rxe6 Qxd5
0EOlp,8/6p1/p1nk1p1p/1p6/1P2BP2/P3K1P1/7P/8 b - - 2 34,a6a5 e4c6 d6c6 b4a5,1260,capturingdefender crushing endgame master short,a5 Bxc6 Kxc6 bxa5
0Bms2,r3r1kq/ppp2p2/2n1bb1B/4p2Q/4B2N/3P4/PPP2PPP/R4RK1 w - - 6 19,h4f5 e6f5 h5f5 h8h6,1267,advantage capturingdefender middlegame short,Nf5 Bxf5 Qxf5 Qxh6
0Jj6R,r2q1rk1/pp2bppp/2b1p3/4P3/1n6/5N2/PP1BBPPP/R2Q1RK1 w - - 3 15,d1b3 c6f3 e2f3 d8d2,1274,capturingdefender crushing master mastervsmaster middlegame short,Qb3 Bxf3 Bxf3 Qxd2
0VHBI,r1b1qrk1/p2n2pp/3b4/1p1p4/2pPp3/P1P1B2P/1P1NBPP1/R2Q1RK1 w - - 2 15,f2f3 e4f3 f1f3 f8f3 e2f3 e8e3,1278,capturingdefender crushing kingsideattack long opening,f3 exf3 Rxf3 Rxf3 Bxf3 Qxe3+
031pC,r2qk2r/pppb1ppp/1b3n2/4B3/2Q5/2N5/PPP3PP/2KR1B1R b kq - 0 12,e8g8 e5f6 d8f6 d1d7,1279,capturingdefender crushing opening short,O-O Bxf6 Qxf6 Rxd7
0l1gX,2b5/p2q1pkp/5rp1/2bP4/2PpB3/P2Q2P1/4R1KP/4R3 w - - 7 32,e2f2 d7h3 g2g1 f6f2 g1f2 h3h2,1283,attraction capturingdefender crushing long middlegame,Rf2 Qh3+ Kg1 Rxf2 Kxf2 Qxh2+
0dkIR,rn2kb1r/pp2ppp1/2p2n2/q5Bp/3P2b1/2NB1N2/PPP2PPP/R2QK2R w KQkq - 2 8,h2h3 g4f3 d1f3 a5g5,1291,advantage capturingdefender opening short,h3 Bxf3 Qxf3 Qxg5
0eDLW,1k1r3r/bpp1nppp/4qn2/pP2p3/P3P3/2P4P/2QNBPP1/R1B2RK1 w - - 1 16,e2c4 d8d2 c1d2 e6c4,1292,advantage capturingdefender middlegame short,Bc4 Rxd2 Bxd2 Qxc4
0aKt3,5r1k/pp3p2/2n1b1pp/4r3/5N2/P3b1Q1/1PP1B1PP/2K4R w - - 0 23,c1b1 e3f4 g3f4 e5e2,1293,advantage capturingdefender discoveredattack master middlegame short,Kb1 Bxf4 Qxf4 Rxe2
