PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,SAN,PGN
0SFAm,8/1k2B3/1b6/1K2p1p1/8/5P2/6P1/8 b - - 1 62,g5g4 f3g4 b6e3 g4g5 b7c7 g5g6,1008,350,100,2,bishopendgame crushing endgame long quietmove,https://lichess.org/U2QgI6aV/black#124,,g4 fxg4 Be3 g5 Kc7 g6,"[Event ""bishopendgame crushing endgame long quietmove""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/1k2B3/1b6/1K2p1p1/8/5P2/6P1/8 b - - 1 62""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame crushing endgame long quietmove""]
[ChapterName ""bishopendgame crushing endgame long quietmove""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1008""]
[RatingDeviation ""350""]
[Popularity ""100""]
[NbPlays ""2""]
[Themes ""bishopendgame crushing endgame long quietmove""]

62... g4 63. fxg4 Be3 64. g5 Kc7 65. g6 *"
0oxSX,6k1/5ppp/2B5/1pp5/2b1K3/P1P3P1/7P/8 b - - 3 30,f7f6 c6d5 g8f8 d5c4,1008,85,53,75,advantage bishopendgame endgame short,https://lichess.org/8MFmjCmS/black#60,,f6 Bd5+ Kf8 Bxc4,"[Event ""advantage bishopendgame endgame short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/5ppp/2B5/1pp5/2b1K3/P1P3P1/7P/8 b - - 3 30""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage bishopendgame endgame short""]
[ChapterName ""advantage bishopendgame endgame short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1008""]
[RatingDeviation ""85""]
[Popularity ""53""]
[NbPlays ""75""]
[Themes ""advantage bishopendgame endgame short""]

30... f6 31. Bd5+ Kf8 32. Bxc4 *"
04w3U,8/1p6/p2BpK2/2P2bPk/1P6/8/8/8 b - - 1 52,f5g4 g5g6 g4f5 g6g7,1014,87,68,54,advancedpawn bishopendgame crushing endgame short,https://lichess.org/tOWTre5t/black#104,,Bg4 g6 Bf5 g7,"[Event ""advancedpawn bishopendgame crushing endgame short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/1p6/p2BpK2/2P2bPk/1P6/8/8/8 b - - 1 52""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn bishopendgame crushing endgame short""]
[ChapterName ""advancedpawn bishopendgame crushing endgame short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1014""]
[RatingDeviation ""87""]
[Popularity ""68""]
[NbPlays ""54""]
[Themes ""advancedpawn bishopendgame crushing endgame short""]

52... Bg4 53. g6 Bf5 54. g7 *"
0Cw3i,8/3b1p2/1p2p3/4k1p1/PKP1P1Pp/5P1P/8/5B2 w - - 0 38,c4c5 b6c5 b4c5 d7a4,1015,234,100,8,bishopendgame crushing endgame master short,https://lichess.org/GH5knChI#75,,c5 bxc5+ Kxc5 Bxa4,"[Event ""bishopendgame crushing endgame master short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/3b1p2/1p2p3/4k1p1/PKP1P1Pp/5P1P/8/5B2 w - - 0 38""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame crushing endgame master short""]
[ChapterName ""bishopendgame crushing endgame master short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1015""]
[RatingDeviation ""234""]
[Popularity ""100""]
[NbPlays ""8""]
[Themes ""bishopendgame crushing endgame master short""]

38. c5 bxc5+ 39. Kxc5 Bxa4 *"
0nwzi,8/2b2k2/p4ppp/P1p1P3/2P1P1KP/2B3P1/8/8 b - - 0 35,c7e5 c3e5 h6h5 g4f4 f6e5 f4e5,1018,87,96,558,bishopendgame crushing endgame long,https://lichess.org/gbdtK46d/black#70,,Bxe5 Bxe5 h5+ Kf4 fxe5+ Kxe5,"[Event ""bishopendgame crushing endgame long""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/2b2k2/p4ppp/P1p1P3/2P1P1KP/2B3P1/8/8 b - - 0 35""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame crushing endgame long""]
[ChapterName ""bishopendgame crushing endgame long""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1018""]
[RatingDeviation ""87""]
[Popularity ""96""]
[NbPlays ""558""]
[Themes ""bishopendgame crushing endgame long""]

35... Bxe5 36. Bxe5 h5+ 37. Kf4 fxe5+ 38. Kxe5 *"
0KueO,8/7p/5b2/p4Pk1/1p6/6KP/2B5/8 b - - 7 51,h7h6 h3h4 g5h5 c2d1,1020,82,83,96,bishopendgame endgame mate matein2 short,https://lichess.org/eXeIIe3g/black#102,,h6 h4+ Kh5 Bd1#,"[Event ""bishopendgame endgame mate matein2 short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/7p/5b2/p4Pk1/1p6/6KP/2B5/8 b - - 7 51""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame endgame mate matein2 short""]
[ChapterName ""bishopendgame endgame mate matein2 short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1020""]
[RatingDeviation ""82""]
[Popularity ""83""]
[NbPlays ""96""]
[Themes ""bishopendgame endgame mate matein2 short""]

51... h6 52. h4+ Kh5 53. Bd1# *"
014OS,8/p7/1b6/1Kp5/2P2pk1/1P6/5P1B/8 w - - 0 37,f2f3 g4f3 b3b4 c5b4,1022,93,87,468,bishopendgame crushing endgame short,https://lichess.org/iqvWcZe5#73,,f3+ Kxf3 b4 cxb4,"[Event ""bishopendgame crushing endgame short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/p7/1b6/1Kp5/2P2pk1/1P6/5P1B/8 w - - 0 37""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame crushing endgame short""]
[ChapterName ""bishopendgame crushing endgame short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1022""]
[RatingDeviation ""93""]
[Popularity ""87""]
[NbPlays ""468""]
[Themes ""bishopendgame crushing endgame short""]

37. f3+ Kxf3 38. b4 cxb4 *"
0YI0D,8/3b4/pp1P1k2/2p4p/2BK3P/P7/1P6/8 w - - 0 36,d4d5 d7e6 d5c6 e6c4,1023,83,60,54,bishopendgame crushing deflection endgame short skewer,https://lichess.org/OHSMWYkc#71,,Kd5 Be6+ Kc6 Bxc4,"[Event ""bishopendgame crushing deflection endgame short skewer""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/3b4/pp1P1k2/2p4p/2BK3P/P7/1P6/8 w - - 0 36""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame crushing deflection endgame short skewer""]
[ChapterName ""bishopendgame crushing deflection endgame short skewer""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1023""]
[RatingDeviation ""83""]
[Popularity ""60""]
[NbPlays ""54""]
[Themes ""bishopendgame crushing deflection endgame short skewer""]

36. Kd5 Be6+ 37. Kc6 Bxc4 *"
0adqc,8/1p6/p1p1k3/5p2/P1PPpB1p/bP2K1PP/8/8 w - - 1 38,g3g4 a3c1 e3e2 c1f4,1023,76,97,3574,bishopendgame crushing deflection endgame master short skewer,https://lichess.org/3wEOu7d2#75,,g4 Bc1+ Ke2 Bxf4,"[Event ""bishopendgame crushing deflection endgame master short skewer""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/1p6/p1p1k3/5p2/P1PPpB1p/bP2K1PP/8/8 w - - 1 38""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame crushing deflection endgame master short skewer""]
[ChapterName ""bishopendgame crushing deflection endgame master short skewer""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1023""]
[RatingDeviation ""76""]
[Popularity ""97""]
[NbPlays ""3574""]
[Themes ""bishopendgame crushing deflection endgame master short skewer""]

38. g4 Bc1+ 39. Ke2 Bxf4 *"
0hBdV,6k1/1p1B1p1p/5p2/8/Ppp5/8/5PPP/6K1 w - - 0 25,d7b5 c4c3 b5d3 b4b3,1025,78,98,2976,bishopendgame crushing endgame short,https://lichess.org/fu47Jyur#49,,Bb5 c3 Bd3 b3,"[Event ""bishopendgame crushing endgame short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/1p1B1p1p/5p2/8/Ppp5/8/5PPP/6K1 w - - 0 25""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""bishopendgame crushing endgame short""]
[ChapterName ""bishopendgame crushing endgame short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1025""]
[RatingDeviation ""78""]
[Popularity ""98""]
[NbPlays ""2976""]
[Themes ""bishopendgame crushing endgame short""]

25. Bb5 c3 26. Bd3 b3 *"
