PuzzleId,FEN,Moves,Rating,Themes,SAN
0KJcW,2r2k2/5ppb/1N5p/4p3/4P3/1Pb2B1P/3pKPP1/3R4 b - - 0 39,c8b8 b6d7 f8e7 d7b8,673,crushing endgame fork master mastervsmaster short,Rb8 Nd7+ Ke7 Nxb8
06GFG,2r2rk1/1pq1ppbp/p2p1np1/8/2PQ4/1P3BP1/PB2PP1P/2R2RK1 b - - 2 16,f6d7 d4g7,675,kingsideattack master mastervsmaster mate matein1 middlegame onemove,Nd7 Qxg7#
06kqq,6k1/R2n2bp/3p2p1/2pP3n/4rP2/6PP/1P5K/2B2R2 w - - 0 28,a7d7 e4e2 f1f2 e2f2,679,crushing endgame master mastervsmaster short,Rxd7 Re2+ Rf2 Rxf2+
05HWB,1r3rnk/p3bNpp/b1p4N/q2p4/5P2/1P1pP3/PBP2RPP/R5K1 b - - 1 21,f8f7 h6f7,679,hangingpiece kingsideattack master mastervsmaster mate matein1 middlegame onemove smotheredmate,Rxf7 Nxf7#
0a3aR,8/4k3/6R1/4Np1p/1p1P3P/4n3/BP3r2/1K6 w - - 1 40,g6g5 f2f1,682,endgame master mastervsmaster mate matein1 onemove,Rg5 Rf1#
0Nm5Q,6kQ/1p1n1pb1/p3pBp1/3pP3/3P2P1/5N2/PPr1qPK1/7R b - - 10 28,g7h8 h1h8,691,kingsideattack master mastervsmaster mate matein1 middlegame onemove,Bxh8 Rxh8#
0YXFr,8/1k6/5R2/4p2p/2Kp4/5P2/6n1/8 w - - 0 50,f6f5 g2e3 c4d3 e3f5,693,crushing endgame fork master mastervsmaster short,Rf5 Ne3+ Kd3 Nxf5
0BU2Y,1br2k2/1p1q1pQ1/p7/3p1N2/5PP1/1P2P2P/P7/3n2K1 b - - 5 34,f8e8 g7h8,695,endgame master mastervsmaster mate matein1 onemove,Ke8 Qh8#
0ikdt,r7/P1p5/2p5/2P1p3/R3Pk1p/7K/6P1/8 w - - 16 65,h3h4 a8h8,695,endgame master mastervsmaster mate matein1 onemove rookendgame,Kxh4 Rh8#
07rrd,8/pQ4pk/6qp/4BP2/8/3r3P/P3r1P1/6RK b - - 0 34,g6f5 b7g7,698,endgame master mastervsmaster mate matein1 onemove,Qxf5 Qxg7#
0mWZ0,8/7p/6p1/r7/4k1PP/3R4/3K4/8 w - - 1 48,d2e2 a5a2 d3d2 a2d2,701,crushing endgame master mastervsmaster rookendgame short,Ke2 Ra2+ Rd2 Rxd2+
0itl7,8/p4bpk/5p2/7p/3N4/5N1P/rr4P1/3R2RK w - - 4 36,d1d2 b2d2 f3d2 a2d2,704,crushing master mastervsmaster middlegame short,Rd2 Rxd2 Nxd2 Rxd2
0EkWm,4bn2/2P4r/Q3p2k/4Np1P/2B2P1q/p5R1/3r3P/6RK w - - 1 40,c7c8q d2h2,704,master mastervsmaster mate matein1 middlegame onemove,c8=Q Rxh2#
0Mbr9,4n1k1/1p5p/p1p2pp1/8/PqPr4/1P3Q2/5PPP/3R2K1 w - - 0 24,d1d4 b4e1,704,endgame master mastervsmaster mate matein1 onemove,Rxd4 Qe1#
0Ikfj,7k/pp5p/2b5/1P3R2/8/P1r1P1KP/5PP1/8 b - - 0 35,c6e8 f5f8 h8g7 f8e8,711,crushing endgame fork master mastervsmaster short,Be8 Rf8+ Kg7 Rxe8
0hAOZ,8/6K1/3R4/p5pk/P5bp/1P4q1/3R4/8 b - - 7 60,g3f4 d6h6,714,endgame master mastervsmaster mate matein1 onemove,Qf4 Rh6#
0SL5F,3rn2k/2q3pp/p2bQp1B/3p3P/3P4/1NP5/PP3P2/2K3R1 b - - 0 33,g7h6 g1g8,725,master mastervsmaster mate matein1 middlegame onemove,gxh6 Rg8#
08P9V,8/7p/3pqk2/PQp5/5p2/5P2/4r1PP/3R3K w - - 0 39,a5a6 e2e1 b5f1 e1f1,725,crushing endgame master mastervsmaster short,a6 Re1+ Qf1 Rxf1+
0FxnS,r5k1/6p1/5pp1/1p2p3/4P3/2NP2P1/1Pn3KP/5R2 w - - 0 33,c3b5 c2e3 g2g1 e3f1,733,crushing endgame fork master mastervsmaster short,Nxb5 Ne3+ Kg1 Nxf1
0OuUx,6k1/1R4pp/3pK3/1P6/pr3P2/6P1/7P/8 b - - 1 49,a4a3 b7b8,737,endgame master mastervsmaster mate matein1 onemove rookendgame,a3 Rb8#
0i2Ho,8/8/8/3bk3/5p1p/2N4P/5K2/8 w - - 0 53,c3d5 e5d5 f2f3 d5e5,738,crushing defensivemove endgame master mastervsmaster short,Nxd5 Kxd5 Kf3 Ke5
0EoHp,3r4/pp3k2/3Pp1p1/3pP2p/P2R1PKP/2r3P1/1R6/8 w - - 0 41,g4g5 c3g3 g5h6 d8h8,740,endgame master mastervsmaster mate matein2 rookendgame short,Kg5 Rxg3+ Kh6 Rh8#
02GjU,r1b5/1p1p1Qkp/p1np1p1N/6q1/P2p4/3B4/1PP2PPP/R5K1 b - - 0 19,g7h6 f7h7,750,master mastervsmaster mate matein1 middlegame onemove,Kxh6 Qxh7#
0lyu3,1r6/4k3/4p3/P3Pp2/1nN4p/1P3R1P/5K2/8 w - - 1 39,f3f4 b4d3 f2e3 d3f4,752,crushing endgame fork master mastervsmaster short,Rf4 Nd3+ Ke3 Nxf4
0OOIP,8/R4p1p/5kp1/3b4/P4K2/r6P/6P1/5B2 w - - 9 45,g2g4 g6g5,756,endgame master mastervsmaster mate matein1 onemove,g4 g5#
0Gk0M,4r3/4P1p1/pp4np/8/2k5/4B3/4RPKP/8 w - - 0 31,e3b6 g6f4 g2f1 f4e2,763,crushing endgame fork master mastervsmaster short,Bxb6 Nf4+ Kf1 Nxe2
0D6vM,6k1/p4ppp/2Bb4/2n5/8/5P1b/PPN1rP2/R1B3K1 w - - 1 22,c2d4 e2e1,773,master mastervsmaster mate matein1 middlegame onemove,Nd4 Re1#
0Lq02,8/8/8/p3k3/1r6/N2K4/PPP2P2/8 b - - 6 44,b4b2 a3c4 e5f6 c4b2,775,crushing endgame fork master mastervsmaster short,Rxb2 Nc4+ Kf6 Nxb2
0H3Hg,8/1R6/2p1k3/p3Pb2/PP3b1p/2P5/5P2/7K w - - 1 42,b4a5 f5e4 f2f3 e4f3,781,crushing endgame master mastervsmaster short,bxa5 Be4+ f3 Bxf3+
0LjqE,7r/p4pk1/2p1q1p1/2b1P3/2P1Q3/1PB3P1/P3R1K1/8 w - - 3 42,e4f3 e6h3,784,endgame master mastervsmaster mate matein1 onemove,Qf3 Qh3#
03wGy,8/8/4p3/4kp2/2r5/5RP1/5PK1/8 w - - 2 47,f3f4 c4f4 g3f4 e5f4,788,crushing endgame master mastervsmaster rookendgame short,Rf4 Rxf4 gxf4+ Kxf4
0mtdq,6k1/r2B1p2/8/4n2p/PP6/4P1P1/3R3K/8 w - - 1 43,d7b5 e5f3 h2h3 f3d2,789,advantage endgame fork master mastervsmaster short,Bb5 Nf3+ Kh3 Nxd2
0PmT2,8/8/4pk2/5p2/PR5P/r4KP1/8/8 w - - 5 51,f3f4 e6e5,797,endgame master mastervsmaster mate matein1 onemove rookendgame,Kf4 e5#
0X60n,r3r3/pp3pk1/2p1npp1/8/3Pq3/2P1B1P1/PP3P2/R2QR1K1 b - - 3 25,e8h8 e3h6 h8h6 e1e4,798,crushing discoveredattack master mastervsmaster middlegame short,Rh8 Bh6+ Rxh6 Rxe4
0FDEW,8/8/2p1pkp1/2N4p/3P3b/2PK1P2/1P6/8 b - - 3 36,h4g3 c5e4 f6f5 e4g3,798,crushing endgame fork master mastervsmaster short,Bg3 Ne4+ Kf5 Nxg3+
0ZF3c,2kr3r/pp3Q1p/2n1p3/3p4/3P1B2/b1P1P3/Pq1N1PPP/3K1B1R b - - 0 17,h8e8 f7c7,801,master mastervsmaster mate matein1 middlegame onemove,Rhe8 Qc7#
0ROet,1b1r1rk1/1p1n2p1/p1pq2p1/3n1p2/3P4/1PN1PB1P/PBQ2PP1/3R1RK1 w - - 2 21,c3d5 d6h2,802,master mastervsmaster mate matein1 middlegame onemove,Nxd5 Qh2#
0dc6J,2r3r1/p2Rp1b1/kpp4p/4B1pP/2P1p1P1/4R3/PP3P2/1K6 b - - 2 27,g7e5 e3a3,806,endgame master mastervsmaster mate matein1 onemove,Bxe5 Ra3#
0fVcm,2q3k1/1p2rp1p/1P4p1/3Qb3/7P/5B2/5PP1/3R2K1 b - - 7 38,c8f5 d5d8 g8g7 d8e7,807,crushing endgame fork master mastervsmaster short,Qf5 Qd8+ Kg7 Qxe7
