PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,SAN,PGN
0ehRb,5k2/5ppp/3P4/4Pbb1/1Bp2N2/8/1P4PP/6K1 b - - 0 29,g5f4 d6d7 f8g8 d7d8q,803,97,87,596,advancedpawn backrankmate bishopendgame discoveredattack endgame mate matein2 promotion short,https://lichess.org/EPKZLH4m/black#58,,Bxf4 d7+ Kg8 d8=Q#,"[Event ""advancedpawn backrankmate bishopendgame discoveredattack endgame mate matein2 promotion short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""5k2/5ppp/3P4/4Pbb1/1Bp2N2/8/1P4PP/6K1 b - - 0 29""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn backrankmate bishopendgame discoveredattack endgame mate matein2 promotion short""]
[ChapterName ""advancedpawn backrankmate bishopendgame discoveredattack endgame mate matein2 promotion short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""803""]
[RatingDeviation ""97""]
[Popularity ""87""]
[NbPlays ""596""]
[Themes ""advancedpawn backrankmate bishopendgame discoveredattack endgame mate matein2 promotion short""]

29... Bxf4 30. d7+ Kg8 31. d8=Q# *"
0Nrjs,8/KP2k2p/6p1/P7/8/8/8/1r6 b - - 2 52,e7d7 b7b8q b1b8 a7b8 g6g5 a5a6 g5g4 a6a7,803,85,63,86,advancedpawn crushing endgame promotion verylong,https://lichess.org/4e6Q1U31/black#104,,Kd7 b8=Q Rxb8 Kxb8 g5 a6 g4 a7,"[Event ""advancedpawn crushing endgame promotion verylong""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/KP2k2p/6p1/P7/8/8/8/1r6 b - - 2 52""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame promotion verylong""]
[ChapterName ""advancedpawn crushing endgame promotion verylong""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""803""]
[RatingDeviation ""85""]
[Popularity ""63""]
[NbPlays ""86""]
[Themes ""advancedpawn crushing endgame promotion verylong""]

52... Kd7 53. b8=Q Rxb8 54. Kxb8 g5 55. a6 g4 56. a7 *"
07dqo,8/pp3r2/6R1/3pP3/3P4/P2K3p/1P3k2/8 w - - 2 47,g6f6 f7f6 e5f6 h3h2 f6f7 h2h1q,804,89,90,113,advancedpawn crushing endgame long promotion rookendgame,https://lichess.org/dm7QEV8a#93,,Rf6+ Rxf6 exf6 h2 f7 h1=Q,"[Event ""advancedpawn crushing endgame long promotion rookendgame""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/pp3r2/6R1/3pP3/3P4/P2K3p/1P3k2/8 w - - 2 47""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame long promotion rookendgame""]
[ChapterName ""advancedpawn crushing endgame long promotion rookendgame""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""804""]
[RatingDeviation ""89""]
[Popularity ""90""]
[NbPlays ""113""]
[Themes ""advancedpawn crushing endgame long promotion rookendgame""]

47. Rf6+ Rxf6 48. exf6 h2 49. f7 h1=Q *"
0Vwc3,1R6/8/8/1P4p1/4rk1p/1K6/8/8 b - - 0 50,f4e5 b8e8 e5f4 e8e4 f4e4 b5b6 g5g4 b6b7 g4g3 b7b8q,807,77,100,271,advancedpawn crushing endgame promotion rookendgame verylong,https://lichess.org/wbhgyx1P/black#100,,Ke5 Re8+ Kf4 Rxe4+ Kxe4 b6 g4 b7 g3 b8=Q,"[Event ""advancedpawn crushing endgame promotion rookendgame verylong""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""1R6/8/8/1P4p1/4rk1p/1K6/8/8 b - - 0 50""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame promotion rookendgame verylong""]
[ChapterName ""advancedpawn crushing endgame promotion rookendgame verylong""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""807""]
[RatingDeviation ""77""]
[Popularity ""100""]
[NbPlays ""271""]
[Themes ""advancedpawn crushing endgame promotion rookendgame verylong""]

50... Ke5 51. Re8+ Kf4 52. Rxe4+ Kxe4 53. b6 g4 54. b7 g3 55. b8=Q *"
0NTVh,6k1/4Kppp/1pb3P1/2r5/p7/8/8/8 b - - 0 43,a4a3 g6f7 g8h8 f7f8q,809,94,88,138,advancedpawn endgame mate matein2 promotion short,https://lichess.org/3tK9SFRE/black#86,,a3 gxf7+ Kh8 f8=Q#,"[Event ""advancedpawn endgame mate matein2 promotion short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/4Kppp/1pb3P1/2r5/p7/8/8/8 b - - 0 43""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn endgame mate matein2 promotion short""]
[ChapterName ""advancedpawn endgame mate matein2 promotion short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""809""]
[RatingDeviation ""94""]
[Popularity ""88""]
[NbPlays ""138""]
[Themes ""advancedpawn endgame mate matein2 promotion short""]

43... a3 44. gxf7+ Kh8 45. f8=Q# *"
0V7zM,8/p7/3K4/3P1p2/6p1/2P2k2/P7/8 w - - 0 50,d6c7 g4g3 d5d6 g3g2 d6d7 g2g1q,809,95,79,239,advancedpawn crushing endgame long pawnendgame promotion,https://lichess.org/O3EyS4G0#99,,Kc7 g3 d6 g2 d7 g1=Q,"[Event ""advancedpawn crushing endgame long pawnendgame promotion""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/p7/3K4/3P1p2/6p1/2P2k2/P7/8 w - - 0 50""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame long pawnendgame promotion""]
[ChapterName ""advancedpawn crushing endgame long pawnendgame promotion""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""809""]
[RatingDeviation ""95""]
[Popularity ""79""]
[NbPlays ""239""]
[Themes ""advancedpawn crushing endgame long pawnendgame promotion""]

50. Kc7 g3 51. d6 g2 52. d7 g1=Q *"
0JJys,8/8/3K4/1qBp4/2kP4/8/8/8 b - - 25 64,b5c5 d4c5 d5d4 c5c6 c4b3 c6c7 d4d3 c7c8q,811,78,56,131,advancedpawn crushing endgame promotion verylong,https://lichess.org/rme80tgh/black#128,,Qxc5+ dxc5 d4 c6 Kb3 c7 d3 c8=Q,"[Event ""advancedpawn crushing endgame promotion verylong""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/8/3K4/1qBp4/2kP4/8/8/8 b - - 25 64""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame promotion verylong""]
[ChapterName ""advancedpawn crushing endgame promotion verylong""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""811""]
[RatingDeviation ""78""]
[Popularity ""56""]
[NbPlays ""131""]
[Themes ""advancedpawn crushing endgame promotion verylong""]

64... Qxc5+ 65. dxc5 d4 66. c6 Kb3 67. c7 d3 68. c8=Q *"
04wVb,8/2R3pp/1K6/6k1/3P4/8/2r5/8 b - - 4 43,c2c7 b6c7 g5f4 d4d5 g7g5 d5d6 g5g4 d6d7 g4g3 d7d8q,814,77,100,105,advancedpawn crushing endgame promotion quietmove verylong,https://lichess.org/9s3fnweJ/black#86,,Rxc7 Kxc7 Kf4 d5 g5 d6 g4 d7 g3 d8=Q,"[Event ""advancedpawn crushing endgame promotion quietmove verylong""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/2R3pp/1K6/6k1/3P4/8/2r5/8 b - - 4 43""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame promotion quietmove verylong""]
[ChapterName ""advancedpawn crushing endgame promotion quietmove verylong""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""814""]
[RatingDeviation ""77""]
[Popularity ""100""]
[NbPlays ""105""]
[Themes ""advancedpawn crushing endgame promotion quietmove verylong""]

43... Rxc7 44. Kxc7 Kf4 45. d5 g5 46. d6 g4 47. d7 g3 48. d8=Q *"
0GG1g,8/8/K7/Pp6/8/1k6/8/8 b - - 0 58,b3a4 a6b6 b5b4 a5a6 b4b3 a6a7 b3b2 a7a8q,816,81,78,180,advancedpawn crushing endgame pawnendgame promotion verylong,https://lichess.org/afo822R4/black#116,,Ka4 Kb6 b4 a6 b3 a7 b2 a8=Q+,"[Event ""advancedpawn crushing endgame pawnendgame promotion verylong""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/8/K7/Pp6/8/1k6/8/8 b - - 0 58""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame pawnendgame promotion verylong""]
[ChapterName ""advancedpawn crushing endgame pawnendgame promotion verylong""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""816""]
[RatingDeviation ""81""]
[Popularity ""78""]
[NbPlays ""180""]
[Themes ""advancedpawn crushing endgame pawnendgame promotion verylong""]

58... Ka4 59. Kb6 b4 60. a6 b3 61. a7 b2 62. a8=Q+ *"
0QCVa,4k3/p4ppb/2PBp2p/1r6/8/7P/5PP1/2R3K1 b - - 0 37,b5d5 c6c7 d5d6 c7c8q,817,86,88,466,advancedpawn crushing endgame promotion short,https://lichess.org/J7rCyfzs/black#74,,Rd5 c7 Rxd6 c8=Q+,"[Event ""advancedpawn crushing endgame promotion short""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""4k3/p4ppb/2PBp2p/1r6/8/7P/5PP1/2R3K1 b - - 0 37""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame promotion short""]
[ChapterName ""advancedpawn crushing endgame promotion short""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""817""]
[RatingDeviation ""86""]
[Popularity ""88""]
[NbPlays ""466""]
[Themes ""advancedpawn crushing endgame promotion short""]

37... Rd5 38. c7 Rxd6 39. c8=Q+ *"
