PuzzleId,FEN,Moves,Rating,Themes,SAN
091Wn,rnbqk2r/pp3pp1/5b1p/2pp4/8/2NP2P1/PPP2PBP/R2QK1NR w KQkq - 0 9,g2d5 f6c3 b2c3 d8d5,1086,crushing intermezzo opening short,Bxd5 Bxc3+ bxc3 Qxd5
0Wc4s,r1b2r1k/5p1p/p1q1pP2/8/1b2p2P/2N2P2/1PPQ4/R3KB1R w KQ - 1 18,f3e4 b4c3 b2c3 c6e4,1086,capturingdefender crushing intermezzo middlegame pin short,fxe4 Bxc3 bxc3 Qxe4+
0hjGQ,r3k2r/ppqnnpp1/1b2N1p1/3pP1N1/3p4/P1P2Q2/1P1B1PPP/R3K2R b KQkq - 0 15,f7e6 f3f7 e8d8 g5e6,1088,crushing intermezzo middlegame short,fxe6 Qf7+ Kd8 Nxe6+
01Qta,6r1/8/p1p1k3/P1B3pr/1P2ppRP/2P5/7K/6R1 w - - 2 44,g4g5 h5h4 h2g2 g8g5,1089,crushing endgame interference intermezzo short,Rxg5 Rxh4+ Kg2 Rxg5+
0Kirt,r4rk1/1p3ppp/4pN2/pP1qB3/1b6/4P2P/3P1PP1/R2Q1RK1 b - - 2 18,g7f6 d1g4 g8h8 e5f6,1091,intermezzo kingsideattack mate matein2 middlegame short,gxf6 Qg4+ Kh8 Bxf6#
0k1uU,r1bqk2r/pp3ppp/2n2b2/3p4/8/P1N5/1P2PPPP/R2QKBNR w KQkq - 0 10,d1d5 f6c3 b2c3 d8d5,1091,crushing intermezzo opening short,Qxd5 Bxc3+ bxc3 Qxd5
0hH6C,6k1/7p/4b1p1/2r5/1P1Bp3/7P/r4PP1/R5K1 w - - 0 35,a1a2 c5c1 g1h2 e6a2,1091,advantage endgame intermezzo short,Rxa2 Rc1+ Kh2 Bxa2
0GTvV,r3k2r/pp3pp1/1q2p3/3p2p1/3N4/2P2Q1P/P2n1PP1/1R2R1K1 w kq - 3 22,b1b6 d2f3 d4f3 a7b6,1097,crushing intermezzo middlegame short,Rxb6 Nxf3+ Nxf3 axb6
0akUp,r1bqk1nr/pp1p1pb1/4p3/1Bp1P1p1/3n4/5N2/PPP3PP/RNBQ1RK1 w kq - 0 9,c1g5 d4f3 d1f3 d8g5,1099,crushing intermezzo kingsideattack opening short,Bxg5 Nxf3+ Qxf3 Qxg5
0fG5V,6k1/5rpp/p3b1q1/1p1pP3/2p2pP1/P1P3QP/1P3P1K/1B2R3 w - - 0 29,b1g6 f4g3 h2g3 h7g6,1102,advantage endgame intermezzo short,Bxg6 fxg3+ Kxg3 hxg6
