PuzzleId,FEN,Moves,Rating,Themes,SAN
0gNI2,3R3k/6pp/8/pp2r1P1/5P2/P4K2/1qP4P/2R5 b - - 1 38,e5e8 d8e8,427,backrankmate endgame hangingpiece master mate matein1 onemove queenrookendgame,Re8 Rxe8#
0UdRc,8/1p3kpQ/2p2r2/3p4/5P1R/8/5RPP/4q2K w - - 1 44,f2f1 e1f1,428,endgame hangingpiece master mate matein1 onemove,Rf1 Qxf1#
0iOwC,1Q4k1/4r1pp/4p3/2P1Bp2/p2P4/P3q2P/6PK/8 b - - 1 35,e7e8 b8e8,429,endgame hangingpiece mate matein1 onemove,Re8 Qxe8#
0Fu16,8/5p1k/pNp3pp/P1P5/6n1/3Q3P/1P3qP1/5r1K w - - 0 35,d3f1 f2f1,430,endgame hangingpiece mate matein1 onemove,Qxf1 Qxf1#
0Fpzf,6k1/5p2/4p1pp/8/8/5B2/6PP/1r3rQK w - - 2 35,g1f1 b1f1,435,backrankmate endgame hangingpiece mate matein1 onemove,Qxf1 Rxf1#
05EXk,5r1k/pp4pp/2p3q1/8/1Q4n1/2P1P1P1/PP4BP/R5K1 b - - 2 22,g4e3 b4f8,440,endgame hangingpiece master mate matein1 onemove,Nxe3 Qxf8#
0n55L,5rk1/p4pbp/3N4/1p1Qp3/8/1PqbP2P/P4PPB/5RK1 w - - 3 26,f1e1 c3e1,441,hangingpiece kingsideattack mate matein1 middlegame onemove,Re1 Qxe1#
0AUws,r1b1k1nr/ppppbp1p/8/3NQ3/2q1P3/8/PPPP2PP/R1B2R1K w kq - 1 12,e5h8 c4f1,441,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxh8 Qxf1#
0SwfN,6k1/pp3pp1/5r1p/8/5B2/2N5/PPP2RPP/4r2K w - - 1 25,f2f1 e1f1,443,backrankmate endgame hangingpiece mate matein1 onemove,Rf1 Rxf1#
0SzkP,3R3k/5p1p/p4P2/1p3n2/2q2P2/6PP/PPP2Q1K/4r3 b - - 1 37,e1e8 d8e8,443,endgame hangingpiece master mate matein1 onemove,Re8 Rxe8#
0VURU,b2qR1k1/p1p2ppp/8/1QpP2b1/8/1B6/P1P2PPP/1rB3K1 b - - 8 23,d8e8 b5e8,444,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxe8 Qxe8#
0hSzY,rn1qr1k1/p1B2ppp/1p6/1Q1p1b2/3Pn3/2P2N2/P1P1BPPP/R4RK1 b - - 0 12,d8c7 b5e8,444,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxc7 Qxe8#
0119E,5R1k/4q2p/3Np1bP/4P3/3P2P1/2n5/8/5QK1 b - - 6 45,e7f8 f1f8,444,endgame hangingpiece mate matein1 onemove,Qxf8 Qxf8#
0GUDm,2r4k/2P1R1pp/p7/8/1p4B1/8/PPP3PP/1K3r2 w - - 1 29,g4d1 f1d1,445,backrankmate endgame hangingpiece master mate matein1 onemove,Bd1 Rxd1#
0OGV5,3r2k1/p2n1pbp/1p1p2p1/8/1P6/2q2B1P/P4PPB/3RQ1K1 w - - 2 21,d1d6 c3e1,446,hangingpiece kingsideattack master mate matein1 middlegame onemove,Rxd6 Qxe1#
0KWcq,r3k2r/pQ1nbppp/4p3/q7/3P1Bb1/4P3/PP3PPP/R3KBNR w KQkq - 1 11,b7b4 e7b4,451,bodenmate hangingpiece mate matein1 middlegame onemove,Qb4 Bxb4#
