PuzzleId,FEN,Moves,Rating,Themes,SAN
0AZ4O,r2q4/pp1n1k2/2p1p1p1/2npP3/5P1r/4PB2/PPPN4/R2QK2R w KQ - 0 19,d1e2 h4h1 f3h1 d8h4 e2f2 h4h1,1108,advantage clearance exposedking fork long middlegame,Qe2 Rxh1+ Bxh1 Qh4+ Qf2 Qxh1+
0EZdH,r2qk2r/pb2bpp1/1pp1pn1p/8/2P1NB2/3B4/PPQ2PPP/3R1RK1 b kq - 2 16,e8g8 e4f6 e7f6 d3h7 g8h8 d1d8,1117,advantage clearance discoveredattack kingsideattack long middlegame,O-O Nxf6+ Bxf6 Bh7+ Kh8 Rxd8
0ezbD,4r3/pp2B1bk/4Q3/4n3/6n1/3p4/PP1N2Pr/R4RK1 w - - 0 25,d2f3 e5f3 f1f3 g7d4 f3e3 d4e3,1129,clearance crushing long middlegame,Nf3 Nxf3+ Rxf3 Bd4+ Re3 Bxe3+
0E6Wc,r1b2r1k/1p3ppB/2p4p/p3N1qn/P2P4/8/1PQ2PPP/R3R1K1 b - - 4 19,h5f4 e5f7 f8f7 e1e8 f7f8 e8f8,1141,clearance kingsideattack long mate matein3 middlegame sacrifice,Nf4 Nxf7+ Rxf7 Re8+ Rf8 Rxf8#
4E+55,2krr3/1pp2p1p/p1b3p1/6qn/2BbP3/2N2P2/PP1BQ1PP/2RR2K1 w - - 1 19,g1h1 h5g3 h2g3 g5h5,1144,clearance kingsideattack mate matein2 middlegame sacrifice short,Kh1 Ng3+ hxg3 Qh5#
0m1Du,r4rk1/4qpb1/2p5/1p4PR/3PN1P1/pPP2P2/P1Q5/2K5 b - - 0 27,e7e6 e4f6 g7f6 c2h7,1144,clearance kingsideattack mate matein2 middlegame sacrifice short,Qe6 Nf6+ Bxf6 Qh7#
0On1t,2r2k2/p4pp1/1p2q3/7Q/7R/2P5/1P3P2/1K6 b - - 4 33,e6g6 h5g6 f7g6 h4h8 f8e7 h8c8,1146,clearance crushing endgame long master skewer,Qg6+ Qxg6 fxg6 Rh8+ Ke7 Rxc8
0ge7X,r6r/p1p1qpk1/1p1p4/3P1pPn/2P2P1R/4PP2/PP3K1Q/2R5 w - - 0 31,h4h5 h8h5 h2h5 a8h8 h5h8 g7h8,1149,clearance crushing endgame long trappedpiece,Rxh5 Rxh5 Qxh5 Rh8 Qxh8+ Kxh8
01f0q,r4rk1/ppp1qpp1/1nn1b2p/2b1p3/4N3/2PQ1N1P/PPB2PP1/R1B2RK1 b - - 7 14,a8d8 e4f6 g7f6 d3h7,1153,clearance kingsideattack mate matein2 middlegame sacrifice short,Rad8 Nf6+ gxf6 Qh7#
0pHmw,2rq1rk1/1b3p2/p3pbNp/1p6/2nP4/2NQ4/PPB2PPP/R2R2K1 b - - 0 19,c4b2 g6e7 f6e7 d3h7,1160,clearance kingsideattack mate matein2 middlegame sacrifice short,Nxb2 Ne7+ Bxe7 Qh7#
09ejH,2rq1rk1/p4pp1/1p1bpn1p/6N1/2nPN2P/P2QBP2/1P3P2/R3K2R b KQ - 2 17,c4e3 e4f6 g7f6 d3h7,1162,clearance kingsideattack mate matein2 middlegame short,Nxe3 Nxf6+ gxf6 Qh7#
0DKW0,r1r3k1/p4ppp/Q1pnp3/3p4/N7/1P6/P4PPP/2R3K1 w - - 0 19,c1c6 c8c6 a6c6 a8c8 c6c8 d6c8,1167,advantage clearance endgame long,Rxc6 Rxc6 Qxc6 Rc8 Qxc8+ Nxc8
0khTZ,r1b2r1k/ppq3pp/8/2b1BpQ1/2B1p2N/1P6/P1P2PPP/R4RK1 b - - 0 18,c7e5 h4g6 h7g6 g5h4,1167,clearance kingsideattack mate matein2 middlegame sacrifice short,Qxe5 Ng6+ hxg6 Qh4#
