PuzzleId,FEN,Moves,Rating,Themes,SAN
09FV3,4r3/7p/6p1/1p1k1p2/1PpP1P2/7P/3K1P2/3R4 b - - 6 35,d5d4 d2c2 d4e4 d1e1 e4f4 e1e8,1196,crushing discoveredattack endgame long master rookendgame skewer,Kxd4 Kc2+ Ke4 Re1+ Kxf4 Rxe8
0p5rr,6R1/8/7k/6p1/2pB4/2P1KP1b/P1r5/8 b - - 1 50,c2a2 g8h8 h6g6 h8h3,1197,crushing endgame master short skewer,Rxa2 Rh8+ Kg6 Rxh3
0JGVg,8/8/4k2p/4p2P/p3K1P1/P2R1P2/8/1r6 w - - 2 57,d3d8 b1e1 e4d3 e1d1 d3c3 d1d8,1198,crushing endgame long rookendgame skewer,Rd8 Re1+ Kd3 Rd1+ Kc3 Rxd8
02tfs,8/3Q4/6p1/3p1kP1/3qpp1p/1P5P/P4PK1/8 b - - 5 43,f5e5 d7g7 e5f5 g7d4,1198,crushing deflection endgame master queenendgame short skewer,Ke5 Qg7+ Kf5 Qxd4
0e9x4,8/1p2rk1p/p6b/2P5/1P6/P2R1KPP/8/8 b - - 4 37,f7e6 d3d6 e6e5 d6h6,1199,advantage endgame master short skewer,Ke6 Rd6+ Ke5 Rxh6
0QIiB,8/8/8/4k3/r7/4KR2/5P1P/8 w - - 14 50,f3h3 a4a3 e3e2 a3h3,1200,crushing endgame rookendgame short skewer,Rh3 Ra3+ Ke2 Rxh3
07UNO,1r6/3r1pk1/3p2p1/p1pPp3/2P1P2R/2K2P2/P7/R7 b - - 3 34,f7f6 a1h1 f6f5 h4h7 g7f6 h7d7,1202,crushing endgame long quietmove rookendgame skewer,f6 Rah1 f5 Rh7+ Kf6 Rxd7
0fQQ3,k3r3/pp4p1/b3p3/2N4p/2Pp4/3Pb3/PR4PP/4R1K1 w - - 2 37,g1f1 e8f8 f1e2 f8f2 e2d1 f2b2,1203,advantage endgame long skewer,Kf1 Rf8+ Ke2 Rf2+ Kd1 Rxb2
0R563,8/8/Q7/1r1R1PK1/8/8/8/2q2k2 w - - 6 56,g5f6 c1h6 f6f7 h6a6 d5b5 a6b5,1203,crushing endgame long skewer,Kf6 Qh6+ Kf7 Qxa6 Rxb5 Qxb5
0jzqf,8/8/2pQ2K1/8/p3P3/3k2P1/8/2q5 b - - 7 58,d3e3 d6f4 e3d4 f4c1,1204,crushing endgame master mastervsmaster queenendgame short skewer,Ke3 Qf4+ Kd4 Qxc1
