PuzzleId,FEN,Moves,Rating,Themes,SAN
0hQRv,r2k3r/p1bbq3/2B1p3/8/1PN4p/2P1PQp1/P5K1/5RR1 w - - 0 31,c6a8 h4h3 g2h1 g3g2 g1g2 h3g2,1008,advancedpawn crushing doublecheck exposedking fork long middlegame,Bxa8 h3+ Kh1 g2+ Rxg2 hxg2+
09tHX,5k2/1q2pp1p/3p2p1/1p2n3/8/6Q1/PPrN1PpP/R3R1K1 w - - 2 24,d2b3 e5f3 g1g2 f3e1,1018,crushing doublecheck fork middlegame short,Nb3 Nf3+ Kxg2 Nxe1+
0eySy,4r1rk/ppp2pR1/7P/1n1pnN2/8/2P1P3/PPK5/7R b - - 2 29,g8g7 h6g7 h8g8 h1h8,1048,advancedpawn doublecheck endgame mate matein2 short,Rxg7 hxg7+ Kg8 Rh8#
0AFRX,3rrq1k/2p3pB/pbn2p1p/1p1bP3/1P1p2PN/P2Q2NP/2P4K/R4R2 b - - 7 26,d5c4 h4g6 h8h7 g6f8,1049,crushing doublecheck fork middlegame short,Bc4 Ng6+ Kxh7 Nxf8+
0UONO,r1q1kb1r/5pp1/p2p3p/1N2p3/Q6P/P3n1P1/4N3/R4RK1 b kq - 0 22,e3f1 b5d6 e8e7 d6c8,1068,crushing doublecheck middlegame short,Nxf1 Nxd6+ Ke7 Nxc8+
0OBvS,7k/2p4p/p2pQ3/3P2bN/1PPq2n1/8/6PP/5BK1 w - - 4 36,g1h1 g4f2 h1g1 f2h3 g1h1 d4g1,1083,doublecheck endgame long mate matein3,Kh1 Nf2+ Kg1 Nh3+ Kh1 Qg1#
0aCQH,r5k1/pp3pb1/5rp1/q5P1/1n1Q4/BP2P3/P4P2/R3K2R w KQ - 0 27,g5f6 b4c2 e1f1 c2d4,1092,crushing doublecheck fork master middlegame short,gxf6 Nc2+ Kf1 Nxd4
0H2EI,r5q1/pp4pk/2p3Np/5Q2/4r3/8/6PP/R6K b - - 3 28,g8e6 g6f8 h7g8 f8e6,1096,crushing doublecheck endgame fork short,Qe6 Nf8+ Kg8 Nxe6
03rAR,b6r/4Q1p1/p3p1k1/2p2p1p/5Rq1/P5BK/1P5P/8 w - - 2 38,f4g4 h5g4,1096,doublecheck endgame mate matein1 onemove,Rxg4+ hxg4#
0hNLw,r1b1q2k/pp1n2pB/2p1pr2/2PpN3/3P4/2PR4/P1Q2PPP/2K4R b - - 4 17,h8h7 d3h3 h7g8 c2h7,1111,crushing doublecheck middlegame short,Kxh7 Rh3+ Kg8 Qh7+
06ACU,7r/2p5/1ppp1k1p/6p1/1P1NPP1K/r6P/P4P2/R5R1 w - - 0 27,f4g5 h6g5 h4g4 h8h4,1127,doublecheck endgame mate matein2 short,fxg5+ hxg5+ Kg4 Rh4#
0azlD,3r3k/pp4p1/2p1R2p/2P5/1P3pB1/2Q4P/P4PPK/1q3n2 w - - 8 32,h2h1 f1g3 h1h2 b1h1,1128,doublecheck endgame kingsideattack mate matein2 short,Kh1 Ng3+ Kh2 Qh1#
0S5CE,r2q1r1k/pp1n1pp1/2p5/3p4/3P2bN/3B4/PPP2PP1/R1BQ1K1R b - - 0 13,g4d1 h4g6 h8g8 h1h8,1135,doublecheck kingsideattack mate matein2 middlegame short,Bxd1 Ng6+ Kg8 Rh8#
0F5dB,r1b1k2r/ppp2pbp/n7/3p2N1/7P/P7/1PPBBnP1/2K1R1NR b kq - 2 17,a6c5 e2b5 e8f8 e1e8,1142,doublecheck mate matein2 opening short,Nc5 Bb5+ Kf8 Re8#
0Z304,r1bq1rk1/pp1nb1p1/2n1pp2/3pP2p/3P3N/2NB3P/PPQ2PP1/R1B2RK1 b - - 1 12,f6e5 d3h7 g8h8 h4g6 h8h7 g6f8,1145,advantage doublecheck fork long opening,fxe5 Bh7+ Kh8 Ng6+ Kxh7 Nxf8+
0jE74,4rr2/1p2Np1k/p2pbPp1/2p4P/7R/4Q2P/PqP5/3R2K1 b - - 0 31,b2f6 h5g6 h7g7 h4h7,1153,doublecheck mate matein2 middlegame short,Qxf6 hxg6+ Kg7 Rh7#
0mFAo,5rkb/1p1RN2p/1B3pp1/7n/8/8/PPP1qPPP/R5K1 b - - 2 23,g8g7 e7f5 g7g8 f5h6,1156,doublecheck mate matein2 middlegame short,Kg7 Nf5+ Kg8 Nh6#
0PWJd,r4rk1/ppp2ppp/4q3/4n3/5Q2/B2P2P1/P1P4P/R3KR2 w Q - 0 18,a3f8 e5d3 e1d2 d3f4,1158,crushing doublecheck middlegame short,Bxf8 Nxd3+ Kd2 Nxf4
0jeaG,8/1p6/3k1r1p/3pRrp1/p1pP4/P1P5/1P3P2/4RK2 b - - 1 38,f5e5 d4e5 d6e7 e5f6,1159,advantage doublecheck endgame fork rookendgame short,Rxe5 dxe5+ Ke7 exf6+
01VBW,2b1rr1k/3q2pB/p1p2b2/PpPp4/1P1P1Np1/8/2Q2P1P/R4RK1 b - - 2 21,f6d4 f4g6 h8h7 g6f8 h7g8 f8d7,1161,crushing doublecheck fork long middlegame,Bxd4 Ng6+ Kxh7 Nxf8+ Kg8 Nxd7
0PLF3,r3k2r/pp4p1/2n1p3/3pPp1n/2pP4/2P1P1P1/PPBB1QP1/R4RKq w kq - 1 19,g1h1 h5g3 h1g1 h8h1,1166,doublecheck kingsideattack mate matein2 middlegame short,Kxh1 Nxg3+ Kg1 Rh1#
0EKJl,1rbqkbnr/pp2p3/3p1p2/1NpPnNBp/Q1P1P1p1/3B4/PP3PPP/R4RK1 b k - 1 14,a7a6 b5d6,1173,doublecheck mate matein1 middlegame onemove,a6 Nbxd6#
0FQxP,r4r1k/p1p3bp/Q2pNnp1/2q5/4P3/2P3P1/PP3nBP/R1B2R1K w - - 7 22,h1g1 f2h3 g1h1 c5g1 f1g1 h3f2,1180,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0oi78,r4rk1/1p4b1/3p2pp/3Np1q1/2Q1P3/pPP5/P4P1R/1K5R b - - 1 26,a8c8 d5e7 g8h7 e7c8,1182,advantage doublecheck middlegame short,Rac8 Ne7+ Kh7 Nxc8
0UJsq,r4rk1/p1qN3p/2p3p1/3p1n2/8/2PB4/PPQ3Pb/2B1RRK1 w - - 0 23,g1h1 f5g3 h1h2 g3f1 h2g1 c7h2,1187,doublecheck fork long mate matein3 middlegame,Kh1 Ng3+ Kxh2 Nxf1+ Kg1 Qh2#
0Lpsn,r2qkbnr/ppp2ppp/6n1/5b2/4NB2/3P4/PPP1Q1PP/R3KBNR b KQkq - 4 8,g6f4 e4f6,1190,doublecheck mate matein1 onemove opening,Nxf4 Nf6#
0A8Ka,5rk1/1p3Nbp/8/r1pQ4/8/4q1n1/P1P2RPN/6K1 b - - 3 29,c5c4 f7h6 g8h8 d5g8 f8g8 h6f7,1193,doublecheck long mate matein3 middlegame sacrifice smotheredmate,c4 Nh6+ Kh8 Qg8+ Rxg8 Nf7#
0itAx,r3kQb1/2p1p2p/p1q3p1/2P5/1pp2N2/4PR2/PPP2PP1/2KR4 b - - 0 25,e8f8 f4e6 f8e8 e6g7,1208,doublecheck endgame mate matein2 short,Kxf8 Ne6+ Ke8 Ng7#
0iJ2Y,r3k2r/p1ppqp1p/b1p3p1/4b3/R1P4P/P7/1Pn1QPP1/RNB1KB2 w Qkq - 1 14,e2c2 e5c3 e1d1 e7e1,1221,doublecheck mate matein2 middlegame short,Qxc2 Bc3+ Kd1 Qe1#
066ld,7r/6p1/3p4/4p1P1/R1Nnk3/2r5/5P1p/R6K b - - 1 45,d4f5 c4d6 e4f3 d6f5,1245,advantage deflection doublecheck endgame short,Nf5 Nxd6+ Kf3 Nxf5
0MXbC,1r1q3r/2Q2pbp/4pkp1/p4b2/7P/1PN2N2/PB1PPP2/R3K2R b KQ - 0 21,d8c7 c3d5,1253,doublecheck mate matein1 middlegame onemove,Qxc7 Nd5#
0IWnA,1r3r1k/5Npp/5p2/1p1Qp3/p2p4/P2n3P/1q3PPK/R1n2R2 b - - 1 30,h8g8 f7h6 g8h8 d5g8 f8g8 h6f7,1255,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Kg8 Nh6+ Kh8 Qg8+ Rxg8 Nf7#
0Wjs9,N1b4r/pp2kppp/4q3/2p1n3/8/8/PPP2PPP/R2QKB1R w KQ - 1 14,a8c7 e5f3,1273,doublecheck mate matein1 middlegame onemove,Nc7 Nf3#
0PHYj,r4rk1/pbp1bNpp/1p2Q3/q2n4/2BP1B2/2P2P2/2P3PP/1R3RK1 b - - 0 16,d5f4 f7h6 g8h8 e6g8 f8g8 h6f7,1278,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Nxf4 Nh6+ Kh8 Qg8+ Rxg8 Nf7#
0USJ6,rq2k2r/4ppb1/p2p3p/3P2PP/n5P1/2pBB2N/P1P5/K1QR3R w kq - 4 22,c1a3 b8b2 a3b2 c3b2 a1b1 a4c3 b1b2 c3d1,1281,advancedpawn advantage doublecheck fork master middlegame verylong,Qa3 Qb2+ Qxb2 cxb2+ Kb1 Nc3+ Kxb2 Nxd1+
